timestamp,open,high,low,close,volume,support,resistance
2023-07-17,27.41,28.49,25.55,26.8,8662837.64,12.8,32.13
2023-07-18,26.8,27.09,24.76,25.54,6327315.88,12.8,32.13
2023-07-19,25.54,26.99,25.35,26.31,4966905.24,12.8,32.13
2023-07-20,26.31,27.38,25.03,25.38,4977278.58,12.8,32.13
2023-07-21,25.38,26.0,25.06,25.5,3295444.38,12.8,32.13
2023-07-22,25.51,25.97,24.0,24.52,2382898.21,12.8,32.13
2023-07-23,24.52,25.26,24.15,24.76,2341589.79,12.8,32.13
2023-07-24,24.76,24.83,22.89,23.37,4042066.22,12.8,32.13
2023-07-25,23.36,23.6,22.73,23.27,2522195.44,12.8,32.13
2023-07-26,23.28,25.68,23.17,25.17,6033716.58,12.8,32.13
2023-07-27,25.18,25.65,24.66,25.1,4207657.06,12.8,32.13
2023-07-28,25.1,25.56,24.54,24.82,2736684.18,12.8,32.13
2023-07-29,24.82,25.39,24.75,25.17,1768964.07,12.8,32.13
2023-07-30,25.17,25.21,23.47,24.25,2774658.63,14.06,32.13
2023-07-31,24.25,24.79,23.52,23.73,3167365.08,14.06,32.13
2023-08-01,23.72,24.07,22.84,24.05,3598080.21,14.06,32.13
2023-08-02,24.06,24.29,22.82,23.15,3308680.67,14.06,32.13
2023-08-03,23.14,23.38,22.44,22.65,2981853.02,14.18,32.13
2023-08-04,22.65,23.57,22.48,22.8,3225053.92,14.38,32.13
2023-08-05,22.8,22.94,22.23,22.65,1781301.39,15.16,32.13
2023-08-06,22.66,23.48,22.58,23.2,2662470.7,15.28,32.13
2023-08-07,23.2,23.67,22.27,23.12,3303008.9,15.34,32.13
2023-08-08,23.11,24.79,23.02,24.22,4652753.86,15.6,32.13
2023-08-09,24.22,24.99,24.1,24.38,3857674.95,15.6,32.13
2023-08-10,24.39,24.89,24.13,24.62,2556841.66,15.6,32.13
2023-08-11,24.63,24.93,24.34,24.62,2415119.74,15.6,32.13
2023-08-12,24.63,25.24,24.4,24.91,1814019.36,15.6,32.13
2023-08-13,24.91,24.95,24.21,24.23,2013530.94,15.6,32.13
2023-08-14,24.22,25.3,24.06,25.18,2935003.9,15.6,32.13
2023-08-15,25.19,25.42,23.74,23.9,3856498.57,15.6,32.13
2023-08-16,23.91,24.03,22.36,22.82,4333224.4,15.6,32.13
2023-08-17,22.82,23.43,20.0,21.66,6294552.09,15.87,32.13
2023-08-18,21.67,22.2,20.9,21.34,3890112.81,17.01,32.13
2023-08-19,21.34,22.18,21.29,21.9,1694233.32,17.9,32.13
2023-08-20,21.89,22.04,21.57,21.77,1053613.37,18.32,32.13
2023-08-21,21.78,21.79,20.3,21.2,2646392.48,18.32,32.13
2023-08-22,21.2,21.26,19.35,20.59,3635900.71,18.32,32.13
2023-08-23,20.59,21.82,20.33,21.74,3704350.5,18.32,32.13
2023-08-24,21.74,22.02,20.67,21.06,2719332.54,18.82,32.13
2023-08-25,21.05,21.06,20.09,20.42,2321828.3,19.26,32.13
2023-08-26,20.42,20.44,20.19,20.29,743690.27,19.35,32.13
2023-08-27,20.28,20.92,20.24,20.79,1103526.81,19.35,32.13
2023-08-28,20.79,20.8,20.03,20.56,1622343.78,19.35,32.13
2023-08-29,20.57,22.05,20.12,21.79,5271801.95,19.35,32.13
2023-08-30,21.79,21.99,20.6,20.82,2462706.77,19.35,32.13
2023-08-31,20.82,21.07,19.43,19.74,3342646.88,19.35,32.13
2023-09-01,19.74,19.93,19.02,19.33,2517375.38,19.02,32.13
2023-09-02,19.33,19.69,19.13,19.5,1419243.59,19.02,29.12
2023-09-03,19.5,19.67,19.23,19.57,1032117.62,19.02,28.7
2023-09-04,19.57,20.05,19.15,19.52,2206040.45,19.02,28.49
2023-09-05,19.52,20.6,19.03,20.26,4197171.75,19.02,27.38
2023-09-06,20.26,20.39,19.14,19.64,3429947.48,19.02,27.38
2023-09-07,19.63,20.0,19.32,19.92,2375627.15,19.02,27.38
2023-09-08,19.92,20.28,19.37,19.61,1972054.86,19.02,26.0
2023-09-09,19.6,19.61,19.38,19.44,646379.52,19.02,25.97
2023-09-10,19.43,19.44,17.78,18.24,5630975.71,17.78,25.68
2023-09-11,18.23,18.46,17.33,17.72,4755172.77,17.33,25.68
2023-09-12,17.72,18.8,17.57,17.92,4818249.11,17.33,25.68
2023-09-13,17.91,18.56,17.69,18.4,4063710.36,17.33,25.68
2023-09-14,18.4,19.33,18.38,18.85,4397747.38,17.33,25.65
2023-09-15,18.85,19.5,18.55,19.14,2087888.26,17.33,25.56
2023-09-16,19.15,19.46,18.86,19.12,1416418.73,17.33,25.42
2023-09-17,19.12,19.14,18.63,18.81,1073239.72,17.33,25.42
2023-09-18,18.81,20.15,18.58,19.64,3731851.86,17.33,25.42
2023-09-19,19.65,20.42,19.58,20.03,3110481.29,17.33,25.42
2023-09-20,20.02,20.54,19.8,20.29,2588399.2,17.33,25.42
2023-09-21,20.29,20.29,19.29,19.46,2959370.24,17.33,25.42
2023-09-22,19.45,19.81,19.15,19.43,1857771.33,17.33,25.42
2023-09-23,19.42,19.57,19.29,19.49,897913.0,17.33,25.42
2023-09-24,19.48,19.68,19.2,19.36,1091026.97,17.33,25.42
2023-09-25,19.36,19.74,19.07,19.39,1702995.14,17.33,25.42
2023-09-26,19.39,19.53,18.84,19.03,1977195.6,17.33,25.42
2023-09-27,19.03,19.48,18.73,19.14,2446438.2,17.33,25.42
2023-09-28,19.13,19.98,19.1,19.96,2804835.46,17.33,25.42
2023-09-29,19.97,20.46,19.85,20.28,2724984.42,17.33,25.42
2023-09-30,20.28,21.81,20.07,21.37,3565357.52,17.33,25.42
2023-10-01,21.37,24.5,21.13,23.87,6416328.5,17.33,25.42
2023-10-02,23.88,24.8,22.9,23.37,6313085.51,17.33,25.42
2023-10-03,23.38,24.77,23.21,23.6,5894722.26,17.33,25.42
2023-10-04,23.61,23.86,22.58,23.13,3945261.33,17.33,24.8
2023-10-05,23.13,23.76,22.53,22.7,3287722.78,17.33,24.8
2023-10-06,22.7,23.76,22.66,23.41,4366362.12,17.33,24.8
2023-10-07,23.41,24.21,23.08,23.3,2949841.72,17.33,24.8
2023-10-08,23.29,23.64,23.06,23.22,1934466.13,17.33,24.8
2023-10-09,23.21,23.37,21.59,22.1,4186290.48,17.33,24.8
2023-10-10,22.09,22.48,21.69,22.11,2334716.24,17.33,24.8
2023-10-11,22.11,22.43,21.62,22.01,2734211.94,17.33,24.8
2023-10-12,22.01,22.05,20.93,21.28,2921129.02,17.33,24.8
2023-10-13,21.29,22.23,21.11,21.84,2403623.09,17.33,24.8
2023-10-14,21.85,22.31,21.8,22.0,1303774.54,17.33,24.8
2023-10-15,22.0,22.17,21.66,21.93,1455965.78,17.33,24.8
2023-10-16,21.93,24.75,21.89,23.95,6973642.82,17.33,24.8
2023-10-17,23.95,24.56,23.46,23.93,4456015.31,17.33,24.8
2023-10-18,23.94,24.43,23.36,23.42,2982409.96,17.33,24.8
2023-10-19,23.41,25.77,23.11,24.93,5889168.99,17.33,25.77
2023-10-20,24.92,27.5,24.73,27.03,7266627.01,17.33,27.5
2023-10-21,27.02,30.31,26.65,29.32,9576358.72,17.33,30.31
2023-10-22,29.33,30.01,28.09,29.05,5567480.03,17.33,30.31
2023-10-23,29.06,32.81,28.74,31.88,12178546.11,17.33,32.81
2023-10-24,31.88,32.61,29.5,30.17,11152278.09,17.33,32.81
2023-10-25,30.18,33.9,30.0,32.44,10582632.89,17.33,33.9
2023-10-26,32.43,33.28,30.73,32.77,6940180.71,17.33,33.9
2023-10-27,32.78,33.35,31.2,31.73,6273331.35,17.33,33.9
2023-10-28,31.73,32.51,31.35,31.63,2594478.41,17.33,33.9
2023-10-29,31.62,33.19,31.27,32.83,3483834.9,17.33,33.9
2023-10-30,32.83,35.35,32.28,34.94,7627255.13,17.33,35.35
2023-10-31,34.94,38.62,34.82,38.4,9267665.69,17.57,38.62
2023-11-01,38.41,46.9,37.81,41.15,19486359.98,17.69,46.9
2023-11-02,41.16,44.57,38.65,40.23,14743830.91,18.38,46.9
2023-11-03,40.24,40.26,37.98,39.45,10290073.48,18.55,46.9
2023-11-04,39.45,42.72,39.0,42.41,7452581.71,18.58,46.9
2023-11-05,42.41,42.85,40.1,41.15,4117962.39,18.58,46.9
2023-11-06,41.16,42.2,39.66,42.16,4866558.59,18.58,46.9
2023-11-07,42.16,44.78,40.08,42.93,8826660.47,18.73,46.9
2023-11-08,42.93,43.88,42.25,43.13,4580371.01,18.73,46.9
2023-11-09,43.12,48.88,41.36,45.29,12546941.33,18.73,48.88
2023-11-10,45.3,57.54,45.05,56.67,14708555.35,18.73,57.54
2023-11-11,56.67,63.95,53.55,56.34,13790858.3,18.73,63.95
2023-11-12,56.36,61.86,54.5,56.28,10246085.39,18.73,63.95
2023-11-13,56.27,59.86,51.28,51.6,11066863.24,18.73,63.95
2023-11-14,51.6,57.99,51.12,56.81,12213778.24,18.73,63.95
2023-11-15,56.81,67.12,56.15,65.43,12800109.28,18.73,67.12
2023-11-16,65.43,68.2,56.31,57.8,13868327.04,19.1,68.2
2023-11-17,57.81,60.57,54.1,58.51,11968303.78,19.85,68.2
2023-11-18,58.52,59.37,54.7,58.56,7374946.5,20.07,68.2
2023-11-19,58.56,62.1,56.61,61.1,7009650.09,20.93,68.2
2023-11-20,61.1,61.33,56.0,56.57,7127562.28,20.93,68.2
2023-11-21,56.57,57.4,51.23,51.65,10741088.9,20.93,68.2
2023-11-22,51.65,58.94,51.43,57.56,7891464.65,20.93,68.2
2023-11-23,57.55,59.63,56.14,56.51,4925635.15,20.93,68.2
2023-11-24,56.52,58.79,56.2,56.86,3905651.92,20.93,68.2
2023-11-25,56.86,59.82,55.7,58.82,4095129.28,20.93,68.2
2023-11-26,58.81,59.04,56.12,57.57,3097837.47,20.93,68.2
2023-11-27,57.57,58.09,53.47,55.06,4618869.6,20.93,68.2
2023-11-28,55.06,58.65,53.94,58.18,5642915.95,20.93,68.2
2023-11-29,58.18,61.78,57.72,59.31,7574392.84,20.93,68.2
2023-11-30,59.31,61.7,58.75,59.3,4597104.01,20.93,68.2
2023-12-01,59.3,61.9,58.6,59.75,5422494.06,21.11,68.2
2023-12-02,59.74,63.9,59.67,63.66,4898503.76,21.66,68.2
2023-12-03,63.66,65.53,62.22,62.98,4675198.65,21.66,68.2
2023-12-04,62.99,65.25,59.75,61.64,7696216.19,21.89,68.2
2023-12-05,61.63,62.6,59.11,61.03,6032438.26,23.11,68.2
2023-12-06,61.04,66.68,61.03,61.85,11121135.68,23.11,68.2
2023-12-07,61.85,69.37,61.64,67.74,10648583.32,23.11,69.37
2023-12-08,67.74,75.3,67.74,74.94,11314830.348,24.73,75.3
2023-12-09,74.93,77.78,71.5,72.3,8809964.3,26.65,77.78
2023-12-10,72.31,74.89,70.67,74.87,5886808.01,28.09,77.78
2023-12-11,74.88,75.0,64.18,70.25,12970688.47,28.74,77.78
2023-12-12,70.24,72.42,65.75,68.6,7763463.64,29.5,77.78
2023-12-13,68.6,72.6,63.67,70.62,8271925.44,30.0,77.78
2023-12-14,70.62,76.24,68.18,75.68,7493589.41,30.73,77.78
2023-12-15,75.68,79.5,72.13,72.51,8834567.44,31.2,79.5
2023-12-16,72.51,77.22,71.18,73.72,5513079.61,31.27,79.5
2023-12-17,73.71,75.05,70.36,70.87,5108641.26,31.27,79.5
2023-12-18,70.85,75.46,67.0,74.42,7219822.33,32.28,79.5
2023-12-19,74.41,76.37,71.78,73.0,6086806.16,34.82,79.5
2023-12-20,73.0,84.14,72.96,82.21,10701294.29,37.81,84.14
2023-12-21,82.22,95.54,81.03,93.84,12129644.35,37.98,95.54
2023-12-22,93.86,99.5,90.34,97.9,11975121.56,37.98,99.5
2023-12-23,97.91,110.0,92.8,107.88,8336420.6,39.0,110.0
2023-12-24,107.88,118.1,107.3,112.45,12261699.03,39.66,118.1
2023-12-25,112.45,126.36,107.92,120.91,11114497.92,39.66,126.36
2023-12-26,120.91,121.36,102.09,112.49,12300095.38,40.08,126.36
2023-12-27,112.48,115.3,104.58,106.91,8972638.9,41.36,126.36
2023-12-28,106.92,109.66,97.14,101.8,10194201.02,41.36,126.36
2023-12-29,101.8,110.0,99.0,106.17,9432538.67,45.05,126.36
2023-12-30,106.17,107.47,100.62,101.9,4178339.62,51.12,126.36
2023-12-31,101.9,105.21,99.54,101.72,3821990.67,51.12,126.36
2024-01-01,101.72,109.93,101.44,109.91,4403310.37,51.12,126.36
2024-01-02,109.93,116.95,106.02,106.73,7831366.05,51.12,126.36
2024-01-03,106.72,109.9,85.0,98.52,12221060.38,51.23,126.36
2024-01-04,98.52,108.15,96.6,104.91,7235482.95,51.23,126.36
2024-01-05,104.91,105.48,95.23,99.94,6703567.21,51.23,126.36
2024-01-06,99.93,100.3,91.53,93.77,5151478.03,51.23,126.36
2024-01-07,93.77,96.8,87.68,89.44,5547334.15,51.23,126.36
2024-01-08,89.44,99.97,85.16,97.88,9677497.13,51.23,126.36
2024-01-09,97.88,104.89,95.25,99.36,8574930.67,51.23,126.36
2024-01-10,99.36,105.52,91.68,102.0,8634280.07,51.43,126.36
2024-01-11,101.99,107.32,97.67,99.9,8986682.95,53.47,126.36
2024-01-12,99.89,100.49,87.0,92.12,6462190.24,53.47,126.36
2024-01-13,92.14,97.05,89.51,95.85,4054010.92,53.47,126.36
2024-01-14,95.85,102.87,93.62,93.81,5767904.66,53.47,126.36
2024-01-15,93.81,96.96,92.97,94.36,3605978.31,53.47,126.36
2024-01-16,94.35,98.73,94.16,97.61,3768288.08,53.94,126.36
2024-01-17,97.6,102.8,96.5,102.1,6932306.54,57.72,126.36
2024-01-18,102.1,103.59,91.41,94.4,6216673.0,58.6,126.36
2024-01-19,94.39,95.47,87.04,93.62,6357442.75,58.6,126.36
2024-01-20,93.62,94.27,90.2,92.88,2799385.87,59.11,126.36
2024-01-21,92.88,93.93,90.79,91.09,2013751.83,59.11,126.36
2024-01-22,91.08,91.9,82.06,83.84,7065444.82,59.11,126.36
2024-01-23,83.84,86.0,79.0,84.35,8284305.33,59.11,126.36
2024-01-24,84.36,89.47,83.3,88.77,6058894.15,61.03,126.36
2024-01-25,88.77,89.64,85.09,86.91,4002698.2,61.64,126.36
2024-01-26,86.9,93.72,85.96,92.28,4693818.55,63.67,126.36
2024-01-27,92.29,94.5,90.68,94.28,2735837.45,63.67,126.36
2024-01-28,94.27,99.44,93.31,95.98,5618408.23,63.67,126.36
2024-01-29,95.99,101.98,95.06,101.68,5772519.82,63.67,126.36
2024-01-30,101.67,106.49,100.95,101.4,6990527.25,63.67,126.36
2024-01-31,101.4,102.73,95.9,96.96,8609956.87,63.67,126.36
2024-02-01,96.96,98.11,93.11,97.81,6556006.07,67.0,126.36
2024-02-02,97.81,102.57,97.39,100.58,5487861.84,67.0,126.36
2024-02-03,100.57,101.24,96.53,97.96,2787373.11,67.0,126.36
2024-02-04,97.95,98.59,95.08,95.49,2914876.34,67.0,126.36
2024-02-05,95.48,98.7,94.11,95.66,3891146.06,67.0,126.36
2024-02-06,95.66,97.88,92.88,96.88,4279238.07,71.78,126.36
2024-02-07,96.87,101.58,94.62,101.14,4577672.06,72.96,126.36
2024-02-08,101.14,104.98,100.51,102.76,5082811.46,79.0,126.36
2024-02-09,102.77,109.13,102.76,106.94,6686758.45,79.0,126.36
2024-02-10,106.94,110.86,106.86,109.01,3939526.49,79.0,126.36
2024-02-11,109.01,110.67,107.24,107.46,2755398.4,79.0,126.36
2024-02-12,107.46,112.22,103.4,111.64,6169652.05,79.0,126.36
2024-02-13,111.65,115.15,108.25,112.48,5622825.56,79.0,121.36
2024-02-14,112.49,118.69,110.61,116.97,4884824.42,79.0,118.69
2024-02-15,116.97,118.39,111.51,113.5,4927735.5,79.0,118.69
2024-02-16,113.5,114.25,107.94,110.33,3947132.77,79.0,118.69
2024-02-17,110.32,111.08,105.0,108.92,2897705.67,79.0,118.69
2024-02-18,108.92,114.04,107.51,112.24,3083833.73,79.0,118.69
2024-02-19,112.25,114.87,110.75,111.53,3746704.95,79.0,118.69
2024-02-20,111.53,112.11,103.0,108.31,5676734.13,79.0,118.69
2024-02-21,108.32,108.4,100.23,105.03,4752688.01,79.0,118.69
2024-02-22,105.04,107.1,101.53,101.76,3905642.33,79.0,118.69
2024-02-23,101.75,103.1,98.64,99.9,3546853.99,79.0,118.69
2024-02-24,99.91,104.85,98.48,104.01,2334116.02,79.0,118.69
2024-02-25,104.02,104.43,102.0,103.47,1967184.81,79.0,118.69
2024-02-26,103.47,110.89,100.29,109.9,5392138.71,79.0,118.69
2024-02-27,109.9,112.3,105.29,108.36,6198163.52,79.0,118.69
2024-02-28,108.35,119.06,106.85,119.03,11832282.01,79.0,119.06
2024-02-29,119.03,134.65,117.15,125.68,13847087.32,79.0,134.65
2024-03-01,125.68,137.8,125.61,129.43,8376631.09,79.0,137.8
2024-03-02,129.43,131.69,127.2,130.02,4693251.94,79.0,137.8
